Id,LotFrontage,OverallQual,GarageCars,log_price,log_total_sf,has_2nd,has_bsmt,has_garage,has_pool,has_central_air,has_fireplace,house_age,remod_age,total_porch_sf,neighbor_log_price_stdscaled,year_price,MSSubClass_160,MSSubClass_180,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_40,MSSubClass_45,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,Street_Pave,Utilities_NoSeWa,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ
1079,37.0,6,2,11.956970055045868,7.4360278163518485,0,1,1,0,1,1,2,2,0,0.39247717220266787,229216.45322071706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1080,65.0,5,1,11.744037185933616,7.590852123688581,0,1,1,0,1,0,13,13,64,0.39247717220266787,241140.11000502767,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1081,80.0,6,2,11.884489021402711,7.830425617820331,0,1,1,0,1,0,37,4,216,0.2954145274116249,141432.7158573311,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1082,75.0,5,1,11.79810440720389,7.640123172695364,0,1,1,0,1,0,47,47,220,-0.6423515645075161,148800.19010025062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1083,70.0,7,2,12.165250651009918,7.978653729082731,0,1,1,0,1,1,5,5,39,0.39247717220266787,223604.5063768116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1084,80.0,6,1,11.982929094215963,7.824845691026856,0,1,1,0,1,1,42,42,116,-0.47610512824902335,152742.7932748538,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1085,,6,2,12.141534124392603,7.691200097522863,1,1,1,0,1,1,11,10,44,0.36944593594471153,240448.18692810455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1086,73.0,6,2,11.898187865760873,7.566311014772463,0,1,1,0,1,0,18,18,0,0.17811488445133122,218273.02111613876,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1087,,4,1,11.332601910838946,7.401231264413015,1,1,1,0,1,0,37,37,96,-1.6324329813771061,150821.75395256915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1088,85.0,8,3,12.437184366493561,8.017966703493599,1,1,1,0,1,1,4,3,50,0.7828563712623556,234915.0871160143,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1089,24.0,7,2,11.831379196088763,7.893198869544609,1,1,1,0,1,0,2,2,40,-0.9337105223835053,229216.45322071706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1090,37.0,8,2,12.190959007720126,7.821643126239982,0,1,1,0,1,1,1,1,84,0.7828563712623556,234915.0871160143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1091,60.0,3,2,11.439278924801929,6.946975992135418,0,0,1,0,0,0,59,59,0,-0.47610512824902335,124863.34380952381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1092,24.0,7,2,11.982929094215963,7.524021415206125,1,1,1,0,1,0,9,8,48,0.7828563712623556,219877.27733333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1093,60.0,6,2,11.824079893607152,7.963807953231451,1,1,1,0,1,1,83,58,128,-0.5631103353615157,120283.20436507936,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1094,71.0,5,2,11.891361900690473,7.6324011266014535,0,1,1,0,1,0,41,8,64,-0.47610512824902335,152061.8722222222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1095,74.0,5,1,11.76756768334381,7.534762657037537,0,1,1,0,1,0,54,10,240,-0.47610512824902335,140623.2336904762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1096,78.0,6,2,12.08069081199846,7.873978379604501,0,1,1,0,1,1,1,1,22,0.39247717220266787,259203.19764741528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1097,60.0,6,0,11.751942365440728,7.620214770574455,1,1,0,0,1,0,93,1,115,-1.7136305249647916,122011.89047619049,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1098,,8,2,12.043553716032399,7.6787889981991535,0,1,1,0,1,0,21,21,211,1.6320272206060864,194029.49494949495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1099,50.0,4,1,11.759785542901755,7.59890045687141,1,1,1,0,1,0,73,59,0,-1.0294588048578504,152170.11777777778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1100,82.0,7,2,11.964001084330445,7.962763930168115,0,1,1,0,1,1,31,31,0,0.2954145274116249,162570.4592171717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1101,60.0,2,1,11.002099841204238,6.590301048196686,0,1,1,0,0,0,89,59,0,-0.5631103353615157,138041.78571428574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1102,61.0,5,1,11.691071650353702,7.549609165154532,0,1,1,0,1,0,36,36,0,-0.47610512824902335,141432.7158573311,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1103,70.0,5,1,11.813030057420567,7.670428522190693,0,1,1,0,1,0,47,5,16,-0.47610512824902335,148888.40163871218,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1104,79.0,6,2,11.979799201207037,7.522400231387125,0,1,1,0,1,1,47,47,192,-0.47610512824902335,149731.8005860806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1105,24.0,5,2,11.571194373094205,7.566311014772463,1,1,1,0,1,0,37,37,0,-1.416924021181478,146767.71585733106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1106,98.0,8,2,12.691580461311874,8.315077007294104,1,1,1,0,1,1,16,15,32,1.8979943294491743,241140.11000502767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1107,114.0,7,2,12.100156419938624,7.763021309018518,0,1,1,0,1,1,17,16,244,0.17811488445133122,221908.52913752914,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1108,168.0,7,2,12.523525876315125,7.968665700466235,1,1,1,0,1,1,0,0,100,0.36944593594471153,259203.19764741528,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1109,,6,2,12.106252310247962,7.868636894184167,1,1,1,0,1,1,7,7,48,0.36944593594471153,222266.19037681157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1110,107.0,8,3,12.542544882151386,8.20849175174038,0,1,1,0,1,1,5,4,185,1.731713459407749,229216.45322071706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1111,,6,2,12.144197241812087,7.796057974316123,1,1,1,0,1,1,13,12,84,0.36944593594471153,240448.18692810455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1112,80.0,7,2,12.230765258120545,7.925518979786926,1,1,1,0,1,1,32,32,69,0.2954145274116249,166794.83143939395,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1113,73.0,5,1,11.77452020265869,7.397561535524052,0,1,1,0,1,0,49,49,0,-0.47610512824902335,143518.09522893775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1114,66.0,5,1,11.809319478024031,7.60887062919126,0,1,1,0,1,0,54,1,18,-0.47610512824902335,133499.82416666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1115,90.0,5,1,11.669929213779893,7.418180822726788,0,1,1,0,1,0,52,6,0,-0.958532470213485,133341.96702380953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1116,93.0,8,3,12.669806661762314,8.151333337900432,0,1,1,0,1,1,0,0,0,1.731713459407749,270977.6532029708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1117,,8,2,12.123234367221169,7.510430556378006,1,1,1,0,1,1,7,7,0,0.36944593594471153,223604.5063768116,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1118,57.0,5,2,11.77528972943772,7.488852955733459,0,1,1,0,1,0,41,5,0,-0.6423515645075161,156362.70912698415,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1119,85.0,5,1,11.84939770159144,7.665753431861699,1,1,1,0,1,0,50,21,34,-0.6423515645075161,148924.65772893775,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1120,70.0,5,1,11.803353763090035,7.640123172695364,0,1,1,0,1,0,47,47,252,-0.47610512824902335,149731.8005860806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1121,59.0,6,1,11.681824001432043,7.6128310304073565,0,1,1,0,1,1,87,57,134,-1.7136305249647916,138041.78571428574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1122,84.0,7,3,12.26857785088157,8.04044688130311,0,1,1,0,1,0,1,0,20,0.39247717220266787,234915.0871160143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1123,,4,1,11.626254150277232,7.397561535524052,0,1,1,0,1,0,53,53,160,-0.9337105223835053,140623.2336904762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1124,50.0,5,0,11.678439903447801,7.241366283322318,0,1,0,0,1,0,62,1,200,-0.9337105223835053,124476.37380952381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1125,,7,2,12.00701176473192,7.531552381407289,1,1,1,0,1,1,15,15,25,0.36944593594471153,218273.02111613876,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1126,60.0,4,2,11.652687407345388,7.605890001053122,0,1,1,0,1,1,54,54,0,-0.47610512824902335,141254.06702380953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1127,53.0,7,3,12.066810578196666,7.982074875081202,0,1,1,0,1,1,2,2,20,0.409444428200563,270977.6532029708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1128,182.0,7,3,12.464583340681674,8.026170194946426,0,1,1,0,1,1,3,3,36,0.36944593594471153,229216.45322071706,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1129,59.0,7,2,12.2783933071098,7.939515260662406,1,1,1,0,1,1,3,2,48,0.36944593594471153,229216.45322071706,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1130,60.0,5,2,11.84939770159144,7.534762657037537,0,1,1,0,1,0,27,27,0,-0.958532470213485,172887.8777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1131,65.0,4,2,11.813030057420567,8.04012466444838,1,1,1,0,1,1,81,59,44,-0.5631103353615157,119791.42857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1132,63.0,5,0,11.44571671527678,7.5745584842024805,0,1,0,0,1,0,16,15,28,-0.28245569972752177,224593.02111613876,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1133,90.0,6,1,11.67419361256635,8.076515327552329,1,1,1,0,1,0,127,57,48,-0.958532470213485,139173.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1134,80.0,8,2,12.386308695833106,8.054522609537294,1,1,1,0,1,1,14,14,155,0.17811488445133122,240448.18692810455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1135,57.0,6,2,12.037653993905211,7.830425617820331,1,1,1,0,1,1,10,10,38,0.36944593594471153,233469.36622222225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1136,60.0,6,1,11.532728092266408,7.57353126274595,0,1,1,0,0,1,81,57,128,-1.0294588048578504,115508.91865079365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1137,80.0,6,1,11.686878772093667,7.7336835707759,1,1,1,0,1,0,58,58,96,-0.47610512824902335,124863.34380952381,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1138,54.0,5,0,11.451050061252142,7.495541943884256,1,1,0,0,0,0,135,14,176,-0.6423515645075161,94000.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1139,,6,2,12.185869938212655,8.050065422915965,0,1,1,0,1,1,32,32,32,-0.28245569972752177,161464.2092171717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1140,98.0,5,2,11.877568578558138,7.641084249174914,0,1,1,0,1,1,87,57,342,-1.0294588048578504,138041.78571428574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1141,60.0,5,2,11.842229212112828,7.55171221535131,0,1,1,0,1,0,57,57,0,-0.47610512824902335,126577.15333333335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1142,,5,2,12.193493863323313,7.881559917056899,1,1,1,0,1,1,33,33,96,0.2954145274116249,166794.83143939395,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1143,77.0,8,3,12.959538518762063,8.364973978438726,1,1,1,0,1,1,1,0,144,0.39247717220266787,259203.19764741528,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1144,,5,0,11.289781913656018,7.60688453121963,0,1,0,0,1,0,49,49,24,-0.6423515645075161,149731.8005860806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1145,60.0,4,1,11.289781913656018,7.3752557780097545,1,1,1,0,0,0,69,60,0,-0.9337105223835053,139843.8888888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1146,52.0,5,1,11.911701584927597,7.870165946469845,1,1,1,0,1,1,78,56,0,-1.0294588048578504,119791.42857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1147,,6,2,12.100712129872347,7.86172707782398,0,1,1,0,1,1,21,21,26,0.17811488445133122,189382.22222222222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1148,75.0,7,1,12.069680020624618,7.7266536648476425,1,1,1,0,1,1,68,59,0,0.5188801602152809,139843.8888888889,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1149,,7,1,11.66907414746016,7.428333194190806,1,1,1,0,1,1,82,58,176,-0.958532470213485,115508.91865079365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1150,50.0,7,2,11.870599909242044,7.664815785285735,1,1,1,0,1,0,89,21,0,-0.958532470213485,138041.78571428574,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1151,57.0,6,1,11.728036844587175,7.530479995245536,0,1,1,0,1,1,57,57,214,-0.47610512824902335,124863.34380952381,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1152,134.0,5,2,11.917723684090689,7.983440063006542,0,1,1,0,1,1,47,47,240,-0.9337105223835053,149731.8005860806,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1153,90.0,6,2,12.345834587905333,7.96693349840484,0,1,1,0,1,1,50,2,280,0.5188801602152809,140623.2336904762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1154,,6,1,11.699405031912846,7.397561535524052,0,1,1,0,1,0,78,1,96,-1.7136305249647916,150430.90634920634,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1155,,7,2,12.215032386901646,7.895063498091573,1,1,1,0,1,1,43,20,357,-0.47610512824902335,152061.8722222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1156,90.0,5,2,12.292250341771226,7.96346006663897,0,1,1,0,1,1,31,3,201,0.9229606353397185,166794.83143939395,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1157,85.0,5,2,12.100156419938624,7.81762544305337,0,1,1,0,1,1,43,9,188,-0.47610512824902335,152061.8722222222,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1158,34.0,7,2,12.345834587905333,7.873978379604501,0,1,1,0,1,1,2,1,62,1.731713459407749,270977.6532029708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1159,92.0,8,3,12.367885325692589,8.058327306580958,0,1,1,0,1,0,1,0,24,0.7828563712623556,270977.6532029708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1160,76.0,6,2,12.128111104060462,7.9291264873067995,1,1,1,0,1,1,34,34,69,0.2954145274116249,157224.0569828722,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1161,24.0,6,2,11.891361900690473,7.745435610274381,1,1,1,0,1,1,32,32,0,-0.4807104572803328,162570.4592171717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1162,,6,2,12.319401330837177,7.984803389734406,0,1,1,0,1,1,54,2,216,0.5188801602152809,133341.96702380953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1163,109.0,5,2,11.76756768334381,7.488852955733459,0,1,1,0,1,1,39,39,0,-0.6423515645075161,152669.10079365078,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1164,60.0,4,2,11.598726943661342,7.806289289267033,0,1,1,0,1,0,39,39,0,-0.6423515645075161,147121.30281385282,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1165,,5,2,12.175613438045465,7.934513463882263,0,1,1,0,1,1,29,29,180,0.9229606353397185,162570.4592171717,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1166,79.0,7,2,12.359523080243038,8.007700012884026,0,1,1,0,1,0,0,0,114,1.731713459407749,303927.8625779708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1167,64.0,8,3,12.41044104151805,8.127995055771946,0,1,1,0,1,0,2,2,33,0.39247717220266787,303927.8625779708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1168,58.0,6,2,12.061046873479915,7.874739125171811,1,1,1,0,1,1,6,6,38,0.36944593594471153,222266.19037681157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1169,120.0,6,2,12.367340793126296,8.081784206935001,1,1,1,0,1,1,73,22,90,-0.9337105223835053,177014.31777777776,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1170,118.0,10,3,13.345506928718539,8.622813673279921,1,1,1,0,1,1,11,10,76,1.8979943294491743,240448.18692810455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1171,76.0,6,1,12.049418835484797,7.7025561132685825,0,1,1,1,1,1,31,31,0,-0.28245569972752177,161464.2092171717,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1172,76.0,6,2,12.0015054797889,7.8328075165248645,0,1,1,0,1,1,50,50,288,-0.47610512824902335,148924.65772893775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1173,35.0,7,2,12.05466819137094,7.536363938404511,1,1,1,0,1,0,2,1,54,0.7828563712623556,259203.19764741528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
